Doomsday,"LatLng(40.56909, -75.987)",sci-fi,http://www.larping.org/larps/listing/doomsday/,"<li><span class=""icon-direction""></span>One by one the stars are going out. The planet of Tempest is at war, and stranger things are brewing…</li>",pen and paper
Realms of Conflict,"LatLng(37.35051, -121.91185)",fantasy,http://www.larping.org/larps/listing/realms-of-conflict/,"<li><span class=""icon-direction""></span>Realms of Conflict is a dark fantasy boffer LARP set in the world of Ith. We are a medium combat…</li>",boffer
Gaslight,"LatLng(37.12606, -122.12219)",other,http://www.larping.org/larps/listing/gaslight/,"<li><span class=""icon-direction""></span>Gaslight is a White Wolf Storyteller boffer system based game. The game is based in Warrington England, 150 years prior to…</li>",boffer
Eras Chronicles,"LatLng(41.8034, -75.95429)",fantasy,http://www.larping.org/larps/listing/eras-chronicles/,"<li><span class=""icon-direction""></span>The Éras Chronicles is a new Pennsylvania Boffer LARP began in March 2013. For more details, see our website: http://eraschronicles.com/ Originally…</li>",pen and paper
Sabbat Chronicle,"LatLng(39.95998, -75.19071)",theater,http://www.larping.org/larps/listing/sabbat-chronicle/,"<li><span class=""icon-direction""></span>Come join the Sabbat chronicle hosted by the Mind\'s Eye Society at Ross Commons. located at 34th and Powelton in…</li>",pen and paper
Vorydian Chronicles,"LatLng(40.20247, -74.19741)",steampunk,http://www.larping.org/larps/listing/vorydian-chronicles/,"<li><span class=""icon-direction""></span>The Vorydian Chronicles is a High Fantasy Steampunk LARP based in New Jersey (NJ). Vorydian Chronicles is set in the…</li>",pen and paper
Xanodria,"LatLng(40.56917, -75.987)",fantasy,http://www.larping.org/larps/listing/xanodria/,"<li><span class=""icon-direction""></span>Boffer Larp. XPI is a leader in creating Live Action Role Playing Adventures. 2014 is our 21st season! We are a gaming…</li>",pen and paper
Les dogmes d’Élenor,"LatLng(46.20075, -72.20747)",medieval,http://www.larping.org/larps/listing/les-dogmes-delenor/,"<li><span class=""icon-direction""></span>Nouveau Gn en Mauricie !</li>",pen and paper
Nordanil,"LatLng(64.98333, 20.8)",nordic,http://www.larping.org/larps/listing/nordanil/,"<li><span class=""icon-direction""></span>Nordanil is a Viking-inspired, edged weapons LARP with celtic influences. The LARPs take place on the SLI LARP site of…</li>",pen and paper
Shadows Of Amun,"LatLng(42.6003, -71.44478)",other,http://www.larping.org/larps/listing/shadows-of-amun/,"<li><span class=""icon-direction""></span>Shadows of Amun is a horror adventure game starting in 1918 Egypt. It has been inspired by Indiana Jones, Casablanca,…</li>",pen and paper
33AR – A Steampunk Campaign,"LatLng(-41.23814, 174.97949)",steampunk,http://www.larping.org/larps/listing/33ar-a-steampunk-campaign/,"<li><span class=""icon-direction""></span>33AR is a steampunk and post-apocalypse Live Action Role-Play campaign set in a steampunk Britain within a world accosted by…</li>",pen and paper
Eterna,"LatLng(64.98333, 20.8)",fantasy,http://www.larping.org/larps/listing/eterna/,"<li><span class=""icon-direction""></span>Eterna is a LARP-Campaign in the northern part of Sweden. The ninth installment of Eterna will be arranged in the…</li>",pen and paper
Empty Thrones,"LatLng(33.20739, -117.22113)",fantasy,http://www.larping.org/larps/listing/empty-thrones/,"<li><span class=""icon-direction""></span>Empty Thrones is a boffer live combat, world-course Live Action Role-Playing game (or LARP) set in a medieval fantasy world. As…</li>",boffer
Projet Nemesis,"LatLng(46.80328, -71.2428)",post-apoc,http://www.larping.org/larps/listing/projet-nemesis/,"<li><span class=""icon-direction""></span>LE PROJET NEMESIS C\'EST QUOI? C\'est un grandeur nature de type postapocalyptique. Cet univers met en vedette de braves survivants…</li>",pen and paper
Dynastie,"LatLng(46.80328, -71.2428)",medieval,http://www.larping.org/larps/listing/dynastie/,"<li><span class=""icon-direction""></span>S\'inspirant de l\'époque des croisades, Dynastie est un monde féodal où la force brute et le nombre d\'alliés détermine le…</li>",pen and paper
Nexus Larp,"LatLng(30.4257, -88.96492)",fantasy,http://www.larping.org/larps/listing/nexus-larp/,"<li><span class=""icon-direction""></span>Nexus Larp is a fantasy boffer live action role-playing game (LARP) game located on the Gulf Coast! Many of our players…</li>",boffer
Elysium LARP,"LatLng(42.39174, -71.56614)",fantasy,http://www.larping.org/larps/listing/elysium-larp/,"<li><span class=""icon-direction""></span>Elysium Boffer LARP was created by Jonathan Garrett Swenson in August of 2011 just as a small and fun project so…</li>",pen and paper
Oblivion LARP,"LatLng(39.8623, -74.6818)",post-apoc,http://www.larping.org/larps/listing/oblivion-larp/,"<li><span class=""icon-direction""></span>Boffer Larp. Have you ever dreamed of becoming a Superhero? Does the idea of braving a Post Apocalyptic world with the threat…</li>",pen and paper
The Rising of Chaos,"LatLng(50.9097, -1.40435)",fantasy,http://www.larping.org/larps/listing/the-rising-of-chaos/,"<li><span class=""icon-direction""></span>A dedicated boffer system that has been running for 17 years with hundreds of attendees, full downtime, political and trade system…</li>",boffer
Mead Legends,"LatLng(-25.72074, 28.20465)",fantasy,http://www.larping.org/larps/listing/mead-legends/,"<li><span class=""icon-direction""></span>Mead Legends is a medieval fantasy campaign setting in South Africa that runs on the Nero boffer rules-set. For more information,…</li>",boffer
Arcanes Reign,"LatLng(49.22456, -124.81567)",post-apoc,http://www.larping.org/larps/listing/arcanes-reign/,"<li><span class=""icon-direction""></span>Arcanes Reign is a LARP set in a chaotic, post apocalyptic world where dimensions have collided, creating a world of…</li>",pen and paper
Exile: Fantasy,"LatLng(39.70857, -75.01299)",fantasy,http://www.larping.org/larps/listing/exile-fantasy/,"<li><span class=""icon-direction""></span>Exile: Fantasy is a fast paced, smaller boffer LARP, that was started in 2011 and has been going strong ever since.…</li>",boffer
FaeGlen: LARP,"LatLng(39.79557, -74.96094)",fantasy,http://www.larping.org/larps/listing/faeglen-larp/,"<li><span class=""icon-direction""></span>FaeGlen: Boffer LARP is a high fantasy game that runs once a month is New Jersey. Usually playing in the Pine…</li>",pen and paper
Pantheon,"LatLng(41.04101, -76.00228)",fantasy,http://www.larping.org/larps/listing/pantheon/,"<li><span class=""icon-direction""></span>Pantheon is a Live Action Roleplaying Boffer Game based in Pennsylvania. We immerse players in a fantastic world filled with exciting…</li>",pen and paper
Emerald Chronicles cWoD Theatrical,"LatLng(47.66154, -122.34149)",theater,http://www.larping.org/larps/listing/emerald-chronicles-cwod/,"<li><span class=""icon-direction""></span>Come enjoy the lush gothic-punk settings of the Classic World of Darkness with us in Seattle\'s largest and longest running…</li>",pen and paper
Confraria das Ideias (Brotherhood of Ideas),"LatLng(-23.55052, -46.63331)",other,http://www.larping.org/larps/listing/confraria-das-ideias-brotherhood-of-ideas/,"<li><span class=""icon-direction""></span>Founded in 1999 - and formalized as an NGO in 2007/2009 - the Brotherhood of Ideas is an NGO that…</li>",pen and paper
Solar: Cerroneth,"LatLng(31.4045, -89.3015)",fantasy,http://www.larping.org/larps/listing/solar-cerroneth/,"<li><span class=""icon-direction""></span>Solar: Cerroneth is a Fantasy larp that balances role play with boffer combat. With over 15 years of action we…</li>",boffer
LINEAGE LARP,"LatLng(50.85371, -1.03768)",fantasy,http://www.larping.org/larps/listing/lineage-larp/,"<li><span class=""icon-direction""></span>Low fantasy Viking era based medieval boffer LARP system utilizing various sites through out the UK, based in Portsmouth UK</li>",boffer
Columbus in Darkness,"LatLng(40.06264, -83.0161)",other,http://www.larping.org/larps/listing/columbus-in-darkness/,"<li><span class=""icon-direction""></span>Our main website can be found at 614vtm.com We are a Vampire: the Masquerade LARP that plays in Columbus, Ohio.…</li>",pen and paper
Knight Realms,"LatLng(41.09123, -74.6518)",fantasy,http://www.larping.org/larps/listing/knight-realms/,"<li><span class=""icon-direction""></span>Boffer Larp. Come join us across the Rift, in the town of Travance, a frontier town in the world of Arawyn. Will…</li>",pen and paper
Dark Tempus LARP,"LatLng(53.13936, -2.0729)",post-apoc,http://www.larping.org/larps/listing/dark-tempus-larp/,"<li><span class=""icon-direction""></span>Boffer Larp. No one is sure how long it has been since the Burn. Long enough that much of what came before…</li>",pen and paper
Nero – Knoxville Chapter,"LatLng(35.96064, -83.92074)",fantasy,http://www.larping.org/larps/listing/nero-knoxville-chpter/,"<li><span class=""icon-direction""></span>The Knoxville chapter for NERO Boffer larp</li>",pen and paper
ShiftingLRP,"LatLng(53.53939, -2.3473)",fantasy,http://www.larping.org/larps/listing/shiftinglrp/,"<li><span class=""icon-direction""></span>Shifting LRP is a quarterly running game based in the North-West of England. In a throwback to old-style club LARP,…</li>",pen and paper
Destria,"LatLng(35.88056, -78.75835)",fantasy,http://www.larping.org/larps/listing/destria/,"<li><span class=""icon-direction""></span>Destria is a medieval-fantasy boffer LARP that holds most events at Umstead State Park in Raleigh NC. We accept participants…</li>",boffer
Heroic KY,"LatLng(37.76987, -83.98748)",steampunk,http://www.larping.org/larps/listing/heroic-ky/,"<li><span class=""icon-direction""></span>Boffer Larp. Welcome to the world of Arena! We\'re always glad to see fresh blood. Maybe you are the one that can…</li>",pen and paper
Journeyman Live Role Playing,"LatLng(-33.86749, 151.20699)",fantasy,http://www.larping.org/larps/listing/journeyman-live-role-playing/,"<li><span class=""icon-direction""></span>Journeyman Live Role Playing is a boffer Live Role Playing organisation in Sydney, Australia. System is a development of the original…</li>",boffer
Kingston By Night,"LatLng(44.25025, -76.50185)",other,http://www.larping.org/larps/listing/kingston-by-night/,"<li><span class=""icon-direction""></span>Kingston By Night is Kingston, Ontario\'s premier White Wolf World of Darkness LARP. We\'ve run in some form for over…</li>",pen and paper
Lione Rampant: Crusades,"LatLng(42.15904, -71.95461)",fantasy,http://www.larping.org/larps/listing/lione-rampant-crusades/,"<li><span class=""icon-direction""></span>In ages past there were monsters, wizards, and champions of the Gods. They were fairy tales in this era of…</li>",pen and paper
Machina GN,"LatLng(46.2081, -74.32515)",fantasy,http://www.larping.org/larps/listing/machina-gn/,"<li><span class=""icon-direction""></span>Machina is a brand new event organised by Paradigme Evenementiel (a Montreal-based business). We offer a refreshing experience with our…</li>",pen and paper
Trolderod,"LatLng(55.22221, 10.1439)",fantasy,http://www.larping.org/larps/listing/trolderod/,"<li><span class=""icon-direction""></span>Trolderod is a small local fantasy-boffer larp campaign focused on teaching children the basics of larping without being run over by…</li>",boffer
Arnstad,"LatLng(55.22252, 10.14375)",fantasy,http://www.larping.org/larps/listing/arnstad/,"<li><span class=""icon-direction""></span>Arnstad is a small local fantasy-boffer larp focused on the experience of “all-the-year-playing” and inclusion of both children and adults from…</li>",boffer
Freehold of Mistyvale,"LatLng(38.60355, -121.41073)",fantasy,http://www.larping.org/larps/listing/freehold-of-mistyvale/,"<li><span class=""icon-direction""></span>Amtgard is a boffer battle gaming and live-action fantasy roleplaying and boffer combat game primarily based in the United States as…</li>",boffer
Starfire Adventure Camp for Grown-Ups,"LatLng(29.96876, -98.7685)",other,http://www.larping.org/larps/listing/starfire-adventure-camp-for-grown-ups/,"<li><span class=""icon-direction""></span>We offer exciting programs focused on adventure, learning, and imagination, on a natural site in the Texas Hill Country. Many…</li>",pen and paper
Wyvern Rising,"LatLng(41.06064, -75.77408)",fantasy,http://www.larping.org/larps/listing/wyvern-rising/,"<li><span class=""icon-direction""></span>A Pennsylvania Fantasy boffer LARP, based out of Northeast Pennsylvania. What part will you play?</li>",boffer
Capes! Superhero LARP,"LatLng(39.77978, -84.1241)",other,http://www.larping.org/larps/listing/capes-superhero-larp/,"<li><span class=""icon-direction""></span>Capes is a Superhero Larp. Be a Hero and save the day! Defeat villains, protect bystanders and solve problems. Your…</li>",pen and paper
Planetfall,"LatLng(30.26715, -97.74306)",sci-fi,http://www.larping.org/larps/listing/planetfall/,"<li><span class=""icon-direction""></span>Currently under development, we\'re recruiting Alpha Testers! Planetfall is a game where we leverage technology to bring the experience of…</li>",pen and paper
Sovereign Scrolls LARP,"LatLng(30.76674, -94.50245)",fantasy,http://www.larping.org/larps/listing/sovereign-scrolls-larp/,"<li><span class=""icon-direction""></span>Sovereign Scrolls Larp is a class based, high fantasy game with steampunk elements. We are based in Southeast Texas. We…</li>",pen and paper
Les Terres Irradiées – LARP Survivaliste,"LatLng(48.07857, 7.3521)",post-apoc,http://www.larping.org/larps/listing/les-terres-irradiees/,"<li><span class=""icon-direction""></span>boffer Entrez dans la peau d’un S.T.A.L.K.E.R pour un weekend, sans les effets secondaires des radiations...</li>",boffer
Magestry,"LatLng(42.39326, -72.81384)",fantasy,http://www.larping.org/larps/listing/magestry/,"<li><span class=""icon-direction""></span>Magestry is a fantasy boffer LARP that focuses on immersion and personal story-lines, as well as overarching plots that span…</li>",boffer
"Amtgard, Duchy of Pegasus Valley","LatLng(35.1024, -106.55896)",fantasy,http://www.larping.org/larps/listing/amtgard-duchy-of-pegasus-valley/,"<li><span class=""icon-direction""></span>Amtgard is a world-wide organization dedicated to medieval and fantasy combat sports and recreation. We use boffer weapons, fantasy and…</li>",boffer
"Adventurers Wanted! August 15-17th, Camp Shohola, Greeley, PA","LatLng(41.41611, -75.01931)",fantasy,http://www.larping.org/larps/listing/adventurers-wanted-august-15-17th-camp-shohola-greeley-pa/,"<li><span class=""icon-direction""></span>Come explore our world! Adventurers Wanted is a fantasy-­based live action role playing game (LARP) that utilizes boffer combat and extensive role­play. Your actions determine what happens and the consequences…</li>",boffer
Witchwood Roleplaying,"LatLng(42.66553, -71.81927)",fantasy,http://www.larping.org/larps/listing/witchwood-roleplaying/,"<li><span class=""icon-direction""></span>Those who dwell in the Witchwood are wracked by unending nightmares. These dreams incite rage, turning friend against friend and…</li>",pen and paper
Shadowmoor,"LatLng(35.12356, -81.34321)",fantasy,http://www.larping.org/larps/listing/solar-shadowmoor/,"<li><span class=""icon-direction""></span>Shadowmoor is a boffer Live Action Role Playing Game (LARP) based in King’s Mountain, NC. We run monthly weekend-long adventures in…</li>",boffer
Twin Mask,"LatLng(34.05152, -118.23486)",fantasy,http://www.larping.org/larps/listing/twin-mask/,"<li><span class=""icon-direction""></span>Boffer Larp. Some heroes fell asleep, for they must have to ignore the troubles that became the world. Now it is time…</li>",pen and paper
Inferno Pass Amtgard,"LatLng(30.0929, -94.17164)",medieval,http://www.larping.org/larps/listing/inferno-pass-amtgard/,"<li><span class=""icon-direction""></span>Local Barony of Inferno Pass. Amtgard Boffer Larp, Kingdom of the Wetlands. We meet Saturdays at Rogers park in Beaumont at 12noon.…</li>",pen and paper
Wolfheim – Amtgard,"LatLng(42.93039, -88.85838)",fantasy,http://www.larping.org/larps/listing/wolfheim-amtgard/,"<li><span class=""icon-direction""></span>Wolfheim is chapter of the Amtgard Boffer Larp group in Wisconsin. Wolfheim members meet up on every Sunday at 12:00 P.M.…</li>",pen and paper
Ice Haven – Amtgard,"LatLng(44.80292, -91.50009)",fantasy,http://www.larping.org/larps/listing/ice-haven/,"<li><span class=""icon-direction""></span>Boffer Larp</li>",pen and paper
Mystic Realms,"LatLng(39.90083, -74.82361)",fantasy,http://www.larping.org/larps/listing/4228/,"<li><span class=""icon-direction""></span>Boffer Larp. Mystic Realms® is a theatric arts organization. Our program combines traditional theatric skills with live-action roleplaying to create an interactive…</li>",pen and paper
Ecclesia Ignis Luxembourg,"LatLng(49.65588, 6.07738)",fantasy,http://www.larping.org/larps/listing/ecclesia-ignis-luxembourg/,"<li><span class=""icon-direction""></span>The Ecclesia Ignis is a Luxembourg-based group organized in an inquisition type play style. The church of fire fights on…</li>",pen and paper
Kingdoms of Novitas,"LatLng(43.26028, -75.89645)",fantasy,http://www.larping.org/larps/listing/kingdoms-of-novitas/,"<li><span class=""icon-direction""></span>Boffer Larp. Weekend long events, eight months out of the year, first Friday of every month. $25 fee, first event is free!…</li>",pen and paper
The Dreamlands,"LatLng(35.09589, -116.20926)",fantasy,http://www.larping.org/larps/listing/the-dreamlands/,"<li><span class=""icon-direction""></span>A unique immersive fantasy boffer larp based on the Dreamlands stories of HP Lovecraft. Will run annually. Heavy role-playing emphasis with…</li>",boffer
Burgundar,"LatLng(44.15091, -70.61179)",fantasy,http://www.larping.org/larps/listing/burgundar/,"<li><span class=""icon-direction""></span>Burgundar is a seasonal outdoor site for LARP games, backcountry camping, weddings, music events, and more. At Burgundar, a norse…</li>",pen and paper
Mystwood: The Chronicles of the Keep,"LatLng(44.23805, -69.51974)",medieval,http://www.larping.org/larps/listing/mystwood-the-chronicles-of-the-keep/,"<li><span class=""icon-direction""></span>MYSTWOOD is a player cooperation boffer Live Action Role-Playing (LARP) Game set in the dark ages shortly after the fall of…</li>",boffer
Reign of Storms,"LatLng(31.52386, -82.76976)",fantasy,http://www.larping.org/larps/listing/reign-of-storms/,"<li><span class=""icon-direction""></span></li>",pen and paper
Barony of Olympus,"LatLng(42.02395, -91.65454)",medieval,http://www.larping.org/larps/listing/barony-of-olympus/,"<li><span class=""icon-direction""></span>Amtgard is a fantasy medieval boffer sport game that adds and builds an individuals self confidence, artist and craft side…</li>",boffer
Bestarius,"LatLng(45.27933, -71.90644)",fantasy,http://www.larping.org/larps/listing/bestarius/,"<li><span class=""icon-direction""></span>Live action role playing event in Quebec catering to adults.</li>",pen and paper
Underworld LARP – Guildhouse: Jericho May 30th – June 1st,"LatLng(44.21336, -78.66478)",fantasy,http://www.larping.org/larps/listing/underworld-larp-guildhouse-jericho-may-30th-june-1st/,"<li><span class=""icon-direction""></span>An intense fantasy/horror themed boffer combat LARP that features full immersion from the moment you step into game until you…</li>",boffer
"Legendary Adventures May 30th-June 1st 2014, Camp Bear Creek in Wlkes-Barre","LatLng(41.20249, -75.79143)",fantasy,http://www.larping.org/larps/listing/legendary-adventures-may-30th-june-1st-2014-camp-bear-creek-in-wlkes-barre/,"<li><span class=""icon-direction""></span>Diplomacy and Duplicity: Season 1 event 2. The Bear clan has agreed to a truce and treaty with the Baronial…</li>",pen and paper
The Westlands,"LatLng(48.09663, -122.69592)",steampunk,http://www.larping.org/larps/listing/the-westlands/,"<li><span class=""icon-direction""></span>The Westlands is a Wierd-west boffer LARP with a Steampunk aesthetic. We play every two months, at Fort Flagler, near Port…</li>",boffer
Kishar LARP,"LatLng(39.5372, -86.44833)",fantasy,http://www.larping.org/larps/listing/kishar-larp/,"<li><span class=""icon-direction""></span>Kishar is a Boffer LARP set in a fantastical city full of danger and intrigue. Drawing inspiration from the Arabian…</li>",pen and paper
Last Hope Live Action Role Play,"LatLng(43.47109, -89.74429)",fantasy,http://www.larping.org/larps/listing/last-hope-live-action-role-play/,"<li><span class=""icon-direction""></span>Last Hope is a boffer live action role play (LARP) that is hosted at locations throughout Wisconsin with one goal in…</li>",boffer
World of Hashonen,"LatLng(35.17799, -85.11424)",steampunk,http://www.larping.org/larps/listing/world-of-hashonen/,"<li><span class=""icon-direction""></span>Boffer Larp. Ever wanted to do a train robbery from the back of a flying nightgaunt to steal magical components to cure…</li>",pen and paper
Forgehall,"LatLng(37.99624, -86.55541)",fantasy,http://www.larping.org/larps/listing/forgehall/,"<li><span class=""icon-direction""></span>We are a fantasy boffer larp that is based in Louisville, KY. We do four events each year that are full…</li>",boffer
Medieval Chaos Productions,"LatLng(48.76616, -123.64374)",fantasy,http://www.larping.org/larps/listing/medieval-chaos-productions/,"<li><span class=""icon-direction""></span>Medieval Chaos is a high energy full contact boffer Role-Playing Game set in our privately owned village of Dagger Deep. Come…</li>",boffer
Providence of Roth,"LatLng(37.98501, -103.54383)",fantasy,http://www.larping.org/larps/listing/providence-of-roth/,"<li><span class=""icon-direction""></span>Roth is a Larp based out of LA Junta,Colorado. Our Larp is strictly fantasy, and we have our own rules,…</li>",pen and paper
C.A.S.T.L.E. Larp,"LatLng(39.10312, -84.51202)",fantasy,http://www.larping.org/larps/listing/c-a-s-t-l-e-larp/,"<li><span class=""icon-direction""></span>Castle Larp is the boffer larp division of C.A.S.T.L.E. Inc and is based in Cincinnati, OH. C.A.S.T.L.E. is committed to give…</li>",boffer
Profound Decisions – Empire,"LatLng(52.05627, -1.07837)",fantasy,http://www.larping.org/larps/listing/profound-decisions-empire/,"<li><span class=""icon-direction""></span>Empire is a boffer game of politics and epic battles set in a richly-detailed fantasy world. The game is set in…</li>",boffer
Waypoint LARP,"LatLng(43.35116, -86.23656)",fantasy,http://www.larping.org/larps/listing/waypoint-larp/,"<li><span class=""icon-direction""></span>Waypoint LARP is a fantasy boffer larp game in west MI that began in 2013. We focus on creating the ideal player…</li>",boffer
Brittanis Dark Arthurian Adventure,"LatLng(39.28199, -94.967)",fantasy,http://www.larping.org/larps/listing/brittanis-dark-arthurian-adventure/,"<li><span class=""icon-direction""></span>Boffer Larp. *******A CALL TO ADVENTURE******* Brittanis stands on the edge of chaos. Kings, councils, and guilds vie for the loyalty of…</li>",pen and paper
Shadowed Realms Gaming,"LatLng(42.48986, -83.93034)",fantasy,http://www.larping.org/larps/listing/shadowed-realms-gaming/,"<li><span class=""icon-direction""></span>SR is an epic boffer role-playing, fantasy, larp set in the Tri King Peninsula, located on the world of Irth. Come…</li>",boffer
Living Adventures LARP,"LatLng(40.61435, -111.84435)",fantasy,http://www.larping.org/larps/listing/living-adventures-larp/,"<li><span class=""icon-direction""></span>Boffer Larp. Living Adventures is a Live Action Role Play group located in Salt Lake City, Utah. We host several games a…</li>",pen and paper
Sacred Grounds LARP,"LatLng(41.80407, -75.95552)",fantasy,http://www.larping.org/larps/listing/sacred-grounds-larp-2/,"<li><span class=""icon-direction""></span>Sacred Grounds is a Colonial Steampunk Fantasy LARP. In the last hundred years, hidden islands rich in the resources that…</li>",pen and paper
Wastelands LARP,"LatLng(39.75895, -84.19161)",post-apoc,http://www.larping.org/larps/listing/wastelands-larp/,"<li><span class=""icon-direction""></span>A post-apocalyptic boffer LARP that incorporates magic, technology, and intrigue. This larp uses airsoft guns to represent firearms. 18+.</li>",boffer
Sacred Grounds LARP,"LatLng(41.80407, -75.95552)",fantasy,http://www.larping.org/larps/listing/sacred-grounds-larp/,"<li><span class=""icon-direction""></span>Sacred Grounds is a Colonial Steampunk Fantasy LARP. In the last hundred years, hidden islands rich in the resources that…</li>",pen and paper
The Éras Chronicles,"LatLng(41.8035, -75.95398)",medieval,http://www.larping.org/larps/listing/the-eras-chronicles/,"<li><span class=""icon-direction""></span>The Éras Chronicles is a new Pennsylvania boffer LARP began in March 2013. For more details, see our website: http://eraschronicles.com/ Originally…</li>",boffer
Gisido,"LatLng(40.02284, -82.4446)",fantasy,http://www.larping.org/larps/listing/gisido-pawic/,"<li><span class=""icon-direction""></span>A fantasy boffer LARP with Steampunk elements--swords, sorcery, and clockwork!</li>",boffer
Minnesota Elder Scrolls LARP (MESLARP),"LatLng(45.55795, -94.16324)",fantasy,http://www.larping.org/larps/listing/minnesota-elder-scrolls-larp-meslarp/,"<li><span class=""icon-direction""></span>This is the page for the Minnesota Elder Scrolls LARP. We base our game in the world world of Elder…</li>",pen and paper
Bicolline,"LatLng(46.57937, -72.89896)",medieval,http://www.larping.org/larps/listing/bicolline/,"<li><span class=""icon-direction""></span>Bicolline is a fantasy live action role-playing game (LARP) campaign in Quebec. Events take place at a dedicated venue covering 140 hectares called the Duchy of Bicolline located…</li>",pen and paper
